method,cn2,distance,target_occlusion,sample_count,label_accuracy,order_accuracy,phase_accuracy,mean_phase_bin_error,mean_confidence,mean_achieved_occlusion
A3_MC_VWLS,2.5e-15,1000.0,0.4,320,1.0,1.0,1.0,0.0,0.5173858042262175,0.40007709874808006
A3_MC_VWLS,5e-15,250.0,0.0,160,1.0,1.0,1.0,0.0,0.9410754429222556,0.0
A3_MC_VWLS,5e-15,250.0,0.1,160,1.0,1.0,1.0,0.0,0.8018176179608633,0.10022191630121888
A3_MC_VWLS,5e-15,250.0,0.2,160,1.0,1.0,1.0,0.0,0.6418000423634072,0.2001505620679298
A3_MC_VWLS,5e-15,250.0,0.3,160,1.0,1.0,1.0,0.0,0.5509277471795042,0.30021104980501523
A3_MC_VWLS,5e-15,250.0,0.4,160,1.0,1.0,1.0,0.0,0.5324375883886509,0.40018499379149397
A3_MC_VWLS,5e-15,500.0,0.0,320,1.0,1.0,1.0,0.0,0.8946557542596502,0.0
A3_MC_VWLS,5e-15,500.0,0.1,320,1.0,1.0,1.0,0.0,0.8124896154936675,0.1001756083998839
A3_MC_VWLS,5e-15,500.0,0.2,320,1.0,1.0,1.0,0.0,0.6877294509503526,0.20017544268240126
A3_MC_VWLS,5e-15,500.0,0.3,320,1.0,1.0,1.0,0.0,0.595645952436876,0.30012221775990283
A3_MC_VWLS,5e-15,500.0,0.4,320,1.0,1.0,1.0,0.0,0.5513961992707961,0.4001512657343465
A3_MC_VWLS,5e-15,750.0,0.0,160,1.0,1.0,1.0,0.0,0.8834319975886377,0.0
A3_MC_VWLS,5e-15,750.0,0.1,160,1.0,1.0,1.0,0.0,0.8166887332971158,0.10011664414316612
A3_MC_VWLS,5e-15,750.0,0.2,160,1.0,1.0,1.0,0.0,0.7176176911384176,0.20014996839714505
A3_MC_VWLS,5e-15,750.0,0.3,160,1.0,1.0,1.0,0.0,0.6305504953491567,0.3000849897001537
A3_MC_VWLS,5e-15,750.0,0.4,160,1.0,1.0,1.0,0.0,0.5769328184269533,0.40011598427778006
A3_MC_VWLS,5e-15,1000.0,0.0,320,1.0,1.0,1.0,0.0,0.6874452833640204,0.0
A3_MC_VWLS,5e-15,1000.0,0.1,320,1.0,1.0,1.0,0.0,0.6717095917499072,0.1000828536518545
A3_MC_VWLS,5e-15,1000.0,0.2,320,1.0,1.0,1.0,0.0,0.5945900143441174,0.20008029922465545
A3_MC_VWLS,5e-15,1000.0,0.3,320,0.971875,1.0,0.971875,0.028125,0.5189679628115789,0.3000717603632508
A3_MC_VWLS,5e-15,1000.0,0.4,320,0.91875,1.0,0.91875,0.08125,0.4706256471649131,0.4000816135636055
A3_MC_VWLS,1e-14,250.0,0.0,160,1.0,1.0,1.0,0.0,0.9443624936123767,0.0
A3_MC_VWLS,1e-14,250.0,0.1,160,1.0,1.0,1.0,0.0,0.8655211446440749,0.1002717810630263
A3_MC_VWLS,1e-14,250.0,0.2,160,1.0,1.0,1.0,0.0,0.7665896422643026,0.20021712892731774
A3_MC_VWLS,1e-14,250.0,0.3,160,1.0,1.0,1.0,0.0,0.6839533712908281,0.300191939187145
A3_MC_VWLS,1e-14,250.0,0.4,160,1.0,1.0,1.0,0.0,0.6284261879684125,0.40024017203181356
A3_MC_VWLS,1e-14,500.0,0.0,320,1.0,1.0,1.0,0.0,0.8261449867628041,0.0
A3_MC_VWLS,1e-14,500.0,0.1,320,1.0,1.0,1.0,0.0,0.7196941649623994,0.10016602200610306
A3_MC_VWLS,1e-14,500.0,0.2,320,1.0,1.0,1.0,0.0,0.595632177486945,0.2001358983693713
A3_MC_VWLS,1e-14,500.0,0.3,320,1.0,1.0,1.0,0.0,0.5249278391481663,0.3001385080606429
A3_MC_VWLS,1e-14,500.0,0.4,320,0.996875,1.0,0.996875,0.003125,0.5118872380008184,0.40015850683703674
A3_MC_VWLS,1e-14,750.0,0.0,160,1.0,1.0,1.0,0.0,0.7944431851539586,0.0
A3_MC_VWLS,1e-14,750.0,0.1,160,1.0,1.0,1.0,0.0,0.7423736137919297,0.10012850377622706
A3_MC_VWLS,1e-14,750.0,0.2,160,1.0,1.0,1.0,0.0,0.6398218651643722,0.20015471572276855
A3_MC_VWLS,1e-14,750.0,0.3,160,1.0,1.0,1.0,0.0,0.551911304273586,0.3001158252631658
A3_MC_VWLS,1e-14,750.0,0.4,160,1.0,1.0,1.0,0.0,0.4936067869056238,0.400122248599435
A3_MC_VWLS,1e-14,1000.0,0.0,320,1.0,1.0,1.0,0.0,0.7578873474582799,0.0
A3_MC_VWLS,1e-14,1000.0,0.1,320,1.0,1.0,1.0,0.0,0.6568031359498944,0.10009792374261943
A3_MC_VWLS,1e-14,1000.0,0.2,320,0.9875,1.0,0.9875,0.0125,0.5317019178059197,0.2001077164649884
A3_MC_VWLS,1e-14,1000.0,0.3,320,0.984375,1.0,0.984375,0.015625,0.46023197363129087,0.300085459040561
A3_MC_VWLS,1e-14,1000.0,0.4,320,0.9875,1.0,0.9875,0.0125,0.42744915273764594,0.40008920855674235
A3_MC_VWLS,2.5e-14,250.0,0.0,160,1.0,1.0,1.0,0.0,0.8937430756426196,0.0
A3_MC_VWLS,2.5e-14,250.0,0.1,160,1.0,1.0,1.0,0.0,0.8054365115086135,0.10016476621602013
A3_MC_VWLS,2.5e-14,250.0,0.2,160,1.0,1.0,1.0,0.0,0.6775133879164611,0.20022016082173666
A3_MC_VWLS,2.5e-14,250.0,0.3,160,1.0,1.0,1.0,0.0,0.5885891505480761,0.3002132203628675
A3_MC_VWLS,2.5e-14,250.0,0.4,160,1.0,1.0,1.0,0.0,0.5404743282535898,0.40016847600319216
A3_MC_VWLS,2.5e-14,500.0,0.0,320,1.0,1.0,1.0,0.0,0.6707557947975538,0.0
A3_MC_VWLS,2.5e-14,500.0,0.1,320,1.0,1.0,1.0,0.0,0.6418822686961578,0.10014012081902668
A3_MC_VWLS,2.5e-14,500.0,0.2,320,1.0,1.0,1.0,0.0,0.6098614981699273,0.2001609092059236
A3_MC_VWLS,2.5e-14,500.0,0.3,320,1.0,1.0,1.0,0.0,0.5794813514348456,0.3001797535449886
A3_MC_VWLS,2.5e-14,500.0,0.4,320,0.984375,1.0,0.984375,0.015625,0.5482499608326183,0.40013968524680943
A3_MC_VWLS,2.5e-14,750.0,0.0,160,1.0,1.0,1.0,0.0,0.6417788780766924,0.0
A3_MC_VWLS,2.5e-14,750.0,0.1,160,1.0,1.0,1.0,0.0,0.6088320766187509,0.10010642965387481
A3_MC_VWLS,2.5e-14,750.0,0.2,160,1.0,1.0,1.0,0.0,0.5074725747235348,0.20009239406602952
A3_MC_VWLS,2.5e-14,750.0,0.3,160,0.875,1.0,0.875,0.125,0.4233045173102397,0.3001050458235525
A3_MC_VWLS,2.5e-14,750.0,0.4,160,0.65,1.0,0.65,0.35,0.3903613366503264,0.4001147222971966
A3_MC_VWLS,2.5e-14,1000.0,0.0,320,0.9375,1.0,0.9375,0.0625,0.3934950450531168,0.0
A3_MC_VWLS,2.5e-14,1000.0,0.1,320,0.778125,0.871875,0.778125,0.578125,0.35112979914287057,0.10008643431894818
A3_MC_VWLS,2.5e-14,1000.0,0.2,320,0.609375,0.715625,0.634375,0.903125,0.3138448394039174,0.20009164299939947
A3_MC_VWLS,2.5e-14,1000.0,0.3,320,0.5625,0.671875,0.59375,0.965625,0.2916840575479075,0.3000814788190223
A3_MC_VWLS,2.5e-14,1000.0,0.4,320,0.50625,0.60625,0.5375,1.1625,0.2752900673774844,0.40008436549946796
A3_MC_VWLS,5e-14,250.0,0.0,160,1.0,1.0,1.0,0.0,0.7256070595104875,0.0
A3_MC_VWLS,5e-14,250.0,0.1,160,1.0,1.0,1.0,0.0,0.7213449676157788,0.10020484323984151
A3_MC_VWLS,5e-14,250.0,0.2,160,1.0,1.0,1.0,0.0,0.6561623940519771,0.20030010307891252
A3_MC_VWLS,5e-14,250.0,0.3,160,1.0,1.0,1.0,0.0,0.5748116851012874,0.30017903763750997
A3_MC_VWLS,5e-14,250.0,0.4,160,0.99375,1.0,0.99375,0.00625,0.5054209087212733,0.40023421679874505
A3_MC_VWLS,5e-14,500.0,0.0,320,1.0,1.0,1.0,0.0,0.6258679508601103,0.0
A3_MC_VWLS,5e-14,500.0,0.1,320,0.95,1.0,0.95,0.05,0.541990610649574,0.10020425393552383
A3_MC_VWLS,5e-14,500.0,0.2,320,0.9375,1.0,0.9375,0.0625,0.46938011343988906,0.20016416284295685
A3_MC_VWLS,5e-14,500.0,0.3,320,0.9375,1.0,0.9375,0.0625,0.43079085003463974,0.30014504634615624
A3_MC_VWLS,5e-14,500.0,0.4,320,0.871875,1.0,0.871875,0.128125,0.4227805635145344,0.40016505464665036
A3_MC_VWLS,5e-14,750.0,0.0,160,0.78125,0.875,0.78125,0.36875,0.30690546119892365,0.0
A3_MC_VWLS,5e-14,750.0,0.1,160,0.68125,0.8375,0.68125,0.525,0.3116670967916454,0.10012081203532577
A3_MC_VWLS,5e-14,750.0,0.2,160,0.5375,0.7375,0.5375,0.95625,0.2745724777368008,0.20011066475937217
A3_MC_VWLS,5e-14,750.0,0.3,160,0.63125,0.7625,0.63125,0.875,0.26605019453197437,0.30012434799880744
A3_MC_VWLS,5e-14,750.0,0.4,160,0.725,0.84375,0.725,0.6125,0.2542038003912568,0.40012640854495957
A3_MC_VWLS,5e-14,1000.0,0.0,320,0.0625,0.20625,0.096875,2.084375,0.19553931211821945,0.0
A3_MC_VWLS,5e-14,1000.0,0.1,320,0.05,0.1875,0.090625,2.078125,0.20856474479180992,0.10007193563739843
A3_MC_VWLS,5e-14,1000.0,0.2,320,0.084375,0.21875,0.13125,1.9125,0.2098779707789667,0.20007832488444732
A3_MC_VWLS,5e-14,1000.0,0.3,320,0.109375,0.234375,0.15625,1.871875,0.21774075000650533,0.3000827835695814
A3_MC_VWLS,5e-14,1000.0,0.4,320,0.134375,0.2875,0.18125,1.81875,0.22473451686434093,0.400093028952252
A3_MC_VWLS,1e-13,250.0,0.0,160,1.0,1.0,1.0,0.0,0.8218312223467382,0.0
A3_MC_VWLS,1e-13,250.0,0.1,160,1.0,1.0,1.0,0.0,0.740370497292854,0.10021362232182907
A3_MC_VWLS,1e-13,250.0,0.2,160,1.0,1.0,1.0,0.0,0.6286062770148341,0.20019269856550537
A3_MC_VWLS,1e-13,250.0,0.3,160,1.0,1.0,1.0,0.0,0.5585421950098113,0.30016022085635363
A3_MC_VWLS,1e-13,250.0,0.4,160,1.0,1.0,1.0,0.0,0.523672802098935,0.4001498740490561
A3_MC_VWLS,1e-13,500.0,0.0,320,0.628125,0.7125,0.65625,0.775,0.33054934457644974,0.0
A3_MC_VWLS,1e-13,500.0,0.1,320,0.69375,0.8,0.734375,0.49375,0.32343080067662083,0.10020815072329872
A3_MC_VWLS,1e-13,500.0,0.2,320,0.7375,0.93125,0.75625,0.26875,0.31156100024604827,0.20021125031034695
A3_MC_VWLS,1e-13,500.0,0.3,320,0.5875,0.93125,0.61875,0.38125,0.2996691023886978,0.3002096123923514
A3_MC_VWLS,1e-13,500.0,0.4,320,0.45,0.915625,0.5,0.503125,0.28085761169401074,0.4001534117497429
A3_MC_VWLS,1e-13,750.0,0.0,160,0.06875,0.28125,0.1,2.15,0.170486254519315,0.0
A3_MC_VWLS,1e-13,750.0,0.1,160,0.0375,0.30625,0.0375,2.21875,0.16381426663243231,0.10009762734564429
A3_MC_VWLS,1e-13,750.0,0.2,160,0.09375,0.26875,0.125,1.99375,0.15367700146246685,0.20008022364042902
A3_MC_VWLS,1e-13,750.0,0.3,160,0.09375,0.25,0.14375,1.78125,0.1420894950237082,0.300085289412491
A3_MC_VWLS,1e-13,750.0,0.4,160,0.09375,0.21875,0.15625,1.675,0.1386815372101682,0.4000805025110787
A3_MC_VWLS,1e-13,1000.0,0.0,320,0.115625,0.28125,0.196875,1.534375,0.265945175794558,0.0
A3_MC_VWLS,1e-13,1000.0,0.1,320,0.196875,0.378125,0.2875,1.31875,0.27019849307371935,0.10010564081595923
A3_MC_VWLS,1e-13,1000.0,0.2,320,0.196875,0.34375,0.29375,1.3125,0.2751865651570987,0.20007205701470632
A3_MC_VWLS,1e-13,1000.0,0.3,320,0.178125,0.3625,0.275,1.265625,0.25223108535012584,0.3000584210470937
A3_MC_VWLS,1e-13,1000.0,0.4,320,0.275,0.465625,0.378125,1.14375,0.23865561022967602,0.40007656757504007
